date,team,opponent,season,year,month,day_of_week,outcome,team_encoded,opponent_encoded,venue_encoded,formation_encoded,opp formation_encoded,is_home,avg_gf_5,avg_ga_5,avg_xg_5,avg_xga_5,avg_poss_5,avg_sh_5,avg_sot_5,avg_dist_5,avg_fk_5,avg_pk_5,avg_pkatt_5,avg_goal_diff,avg_xgoal_diff,avg_shot_acc,avg_pk_acc,form_5,points_5,attendance,round,comp,time,day_of_week_encoded
2019-12-08,Real Betis,Athletic Club,2019,2019,12,Sunday,1,21,2,1,10,11,1,1.4,1.0,1.46,1.8399999999999999,49.2,16.4,5.0,18.380000000000003,0.4,0.2,0.2,0.3999999999999999,-0.3799999999999999,0.30487804878048785,1.0,0.6,10.0,46106.0,Matchweek 16,La Liga,14:00,3
2019-12-15,Real Betis,Espanyol,2019,2019,12,Sunday,0,21,9,0,10,3,0,1.6,1.2,1.6600000000000001,1.7,51.0,16.2,4.8,18.5,0.4,0.2,0.2,0.40000000000000013,-0.039999999999999813,0.2962962962962963,1.0,0.6,10.0,22248.0,Matchweek 17,La Liga,16:00,3
2019-12-22,Real Betis,Atletico Madrid,2019,2019,12,Sunday,-1,21,3,1,10,17,1,2.0,1.6,1.7399999999999998,1.42,55.6,15.6,5.2,16.880000000000003,0.2,0.2,0.2,0.3999999999999999,0.31999999999999984,0.33333333333333337,1.0,0.6,10.0,52017.0,Matchweek 18,La Liga,16:00,3
2020-01-05,Real Betis,Alaves,2019,2020,1,Sunday,0,21,0,0,10,17,0,2.0,1.6,1.5799999999999998,1.56,58.2,15.0,4.6,17.16,0.2,0.2,0.2,0.3999999999999999,0.019999999999999796,0.30666666666666664,1.0,0.6,10.0,17689.0,Matchweek 19,La Liga,16:00,3
2020-01-19,Real Betis,Real Sociedad,2019,2020,1,Sunday,1,21,23,1,10,9,1,1.8,1.6,1.6199999999999999,1.4200000000000002,59.6,11.8,3.4,17.32,0.0,0.2,0.4,0.19999999999999996,0.19999999999999973,0.28813559322033894,0.5,0.4,8.0,51171.0,Matchweek 20,La Liga,14:00,3
2020-01-26,Real Betis,Getafe,2019,2020,1,Sunday,-1,21,10,0,10,17,0,2.0,1.4,1.54,0.9200000000000002,58.4,11.6,4.2,17.139999999999997,0.0,0.0,0.2,0.6000000000000001,0.6199999999999999,0.3620689655172414,0.0,0.4,8.0,13244.0,Matchweek 21,La Liga,16:00,3
2020-02-02,Real Betis,Eibar,2019,2020,2,Sunday,0,21,7,0,10,11,0,1.4,1.2,1.4,1.0,60.8,11.2,3.2,16.759999999999998,0.0,0.0,0.2,0.19999999999999996,0.3999999999999999,0.28571428571428575,0.0,0.2,5.0,6558.0,Matchweek 22,La Liga,14:00,3
2020-02-09,Real Betis,Barcelona,2019,2020,2,Sunday,-1,21,4,1,10,7,1,1.2,1.0,1.46,1.1600000000000001,61.4,12.0,3.4,16.839999999999996,0.0,0.0,0.2,0.19999999999999996,0.2999999999999998,0.2833333333333333,0.0,0.2,5.0,54526.0,Matchweek 23,La Liga,21:00,3
2020-02-16,Real Betis,Leganes,2019,2020,2,Sunday,0,21,15,0,12,20,0,1.4,1.2,1.44,1.1800000000000002,54.0,10.2,3.4,19.36,0.0,0.2,0.4,0.19999999999999996,0.2599999999999998,0.33333333333333337,0.5,0.2,5.0,11160.0,Matchweek 24,La Liga,14:00,3
2020-02-21,Real Betis,Mallorca,2019,2020,2,Friday,0,21,17,1,12,11,1,1.2,1.0,1.1800000000000002,1.24,53.4,9.0,3.4,18.36,0.0,0.2,0.2,0.19999999999999996,-0.05999999999999983,0.37777777777777777,1.0,0.2,5.0,47231.0,Matchweek 25,La Liga,21:00,0
2020-02-29,Real Betis,Valencia,2019,2020,2,Saturday,-1,21,25,0,10,17,0,1.2,1.6,1.48,1.36,57.6,9.6,3.0,19.4,0.0,0.6,0.6,-0.40000000000000013,0.11999999999999988,0.3125,1.0,0.0,3.0,37418.0,Matchweek 26,La Liga,16:00,2
2020-03-08,Real Betis,Real Madrid,2019,2020,3,Sunday,1,21,22,1,17,9,1,1.4,1.8,1.42,1.28,58.2,10.8,3.6,19.8,0.2,0.6,0.6,-0.40000000000000013,0.1399999999999999,0.3333333333333333,1.0,0.0,3.0,51521.0,Matchweek 27,La Liga,21:00,3
2020-06-11,Real Betis,Sevilla,2019,2020,6,Thursday,-1,21,24,0,16,15,0,1.6,1.8,1.44,1.2600000000000002,54.0,10.8,3.0,19.82,0.2,0.6,0.6,-0.19999999999999996,0.17999999999999972,0.27777777777777773,1.0,0.2,5.0,20298.5,Matchweek 28,La Liga,22:00,4
2020-06-15,Real Betis,Granada,2019,2020,6,Monday,0,21,12,1,16,11,1,1.2,1.6,1.3399999999999999,1.2600000000000002,58.8,12.0,2.8,17.96,0.2,0.4,0.4,-0.40000000000000013,0.07999999999999963,0.2333333333333333,1.0,0.2,5.0,20298.5,Matchweek 29,La Liga,22:00,1
2020-06-20,Real Betis,Athletic Club,2019,2020,6,Saturday,-1,21,2,0,16,11,0,1.6,2.0,1.56,1.34,61.8,14.8,3.4,19.78,0.6,0.6,0.6,-0.3999999999999999,0.21999999999999997,0.22972972972972971,1.0,0.2,5.0,20298.5,Matchweek 30,La Liga,17:00,2
2020-06-25,Real Betis,Espanyol,2019,2020,6,Thursday,1,21,9,1,4,17,1,1.0,1.6,1.26,1.5,59.4,13.0,3.6,19.22,0.8,0.2,0.4,-0.6000000000000001,-0.24,0.27692307692307694,0.5,0.2,4.0,20298.5,Matchweek 31,La Liga,22:00,4
2020-06-28,Real Betis,Levante,2019,2020,6,Sunday,-1,21,16,0,4,17,0,1.0,1.2,1.24,1.52,59.4,12.6,4.0,19.380000000000003,0.8,0.2,0.4,-0.19999999999999996,-0.28,0.31746031746031744,0.5,0.4,7.0,20298.5,Matchweek 32,La Liga,14:00,3
2020-07-01,Real Betis,Villarreal,2019,2020,7,Wednesday,-1,21,27,1,4,17,1,1.0,1.8,1.4,1.4,63.6,13.2,5.0,18.96,0.8,0.2,0.4,-0.8,0.0,0.3787878787878788,0.5,0.2,4.0,20298.5,Matchweek 33,La Liga,22:00,6
2020-07-04,Real Betis,Celta Vigo,2019,2020,7,Saturday,0,21,6,0,12,9,0,1.0,1.8,1.4,1.5399999999999998,62.0,12.6,5.0,18.560000000000002,0.8,0.2,0.4,-0.8,-0.1399999999999999,0.39682539682539686,0.5,0.2,4.0,20298.5,Matchweek 34,La Liga,17:00,2
2020-07-08,Real Betis,Osasuna,2019,2020,7,Wednesday,1,21,18,1,18,18,1,0.8,1.6,1.1800000000000002,1.38,57.2,11.2,4.6,18.22,0.6,0.0,0.2,-0.8,-0.19999999999999973,0.4107142857142857,0.0,0.2,4.0,20298.5,Matchweek 35,La Liga,20:30,6
2020-07-11,Real Betis,Atletico Madrid,2019,2020,7,Saturday,-1,21,3,0,12,17,0,1.4,1.4,1.1800000000000002,1.1199999999999999,57.0,12.4,5.2,17.52,0.6,0.0,0.0,0.0,0.060000000000000275,0.41935483870967744,0.0,0.4,7.0,20298.5,Matchweek 36,La Liga,22:00,2
2020-07-16,Real Betis,Alaves,2019,2020,7,Thursday,-1,21,0,1,12,17,1,1.2,1.6,1.22,1.04,56.6,14.2,4.6,18.1,0.4,0.0,0.0,-0.40000000000000013,0.17999999999999994,0.323943661971831,0.0,0.2,4.0,20298.5,Matchweek 37,La Liga,21:00,4
2020-07-19,Real Betis,Valladolid,2019,2020,7,Sunday,-1,21,26,0,12,17,0,1.0,1.2,1.22,1.1,58.2,13.6,4.4,18.32,0.4,0.0,0.0,-0.19999999999999996,0.11999999999999988,0.3235294117647059,0.0,0.2,4.0,20298.5,Matchweek 38,La Liga,18:30,3
2020-09-13,Real Betis,Alaves,2020,2020,9,Sunday,1,21,0,0,12,0,0,1.0,1.2,1.22,0.8400000000000001,63.2,13.8,4.8,18.160000000000004,0.6,0.0,0.0,-0.19999999999999996,0.3799999999999999,0.34782608695652173,0.0,0.2,4.0,20298.5,Matchweek 1,La Liga,14:00,3
2020-09-20,Real Betis,Valladolid,2020,2020,9,Sunday,1,21,26,1,12,11,1,1.0,1.0,1.1800000000000002,1.04,63.6,14.0,5.0,18.3,0.6,0.0,0.0,0.0,0.14000000000000012,0.35714285714285715,0.0,0.4,6.0,20298.5,Matchweek 2,La Liga,18:30,3
2020-09-26,Real Betis,Real Madrid,2020,2020,9,Saturday,-1,21,22,1,12,13,1,0.8,1.0,1.14,1.04,63.6,14.2,4.4,19.860000000000003,0.4,0.2,0.2,-0.19999999999999996,0.09999999999999987,0.3098591549295775,1.0,0.4,6.0,20298.5,Matchweek 3,La Liga,21:00,2
